title,author,avg_rating,genre,price,currency,cover_url,link,published_year_goodreads_x,ratings_count,published_year_goodreads_y,cluster_k3,cluster_k4,published_year_goodreads
"Anna and the French Kiss (Anna and the French Kiss, #1)",Stephanie Perkins,4.08,Young Adult Fiction,5.91,EUR,http://books.google.com/books/content?id=uIjl2YVrV6AC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6936382-anna-and-the-french-kiss,2010.0,259479.0,2010.0,1,1,2010.0
"Anne of Avonlea (Anne of Green Gables, #2)",L.M. Montgomery,4.21,Juvenile Fiction,4.99,EUR,http://books.google.com/books/content?id=ghGcEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/77390.Anne_of_Avonlea,1909.0,99918.0,1909.0,1,1,1909.0
"Anne of Green Gables (Anne of Green Gables, #1)",L.M. Montgomery,4.32,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=jfhq49WlmIgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/8127.Anne_of_Green_Gables,1908.0,502247.0,1908.0,1,3,1908.0
Anthem,Ayn Rand,3.62,Fiction,8.99,NAN,http://books.google.com/books/content?id=oEI3EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/667.Anthem,1938.0,95620.0,1938.0,0,0,1938.0
"Antigone (The Theban Plays, #3)",Sophocles,4.11,Drama,6.9,EUR,http://books.google.com/books/content?id=IeBg8fWUmY4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7728.Antigone,,,,1,1,
Archer's Voice,Mia Sheridan,4.45,Fiction,7.99,EUR,http://books.google.com/books/content?id=ja5BDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/32822135-archer-s-voice,2014.0,53131.0,2014.0,1,3,2014.0
Are You My Mother?,P.D. Eastman,4.16,Juvenile Fiction,6.91,EUR,http://books.google.com/books/content?id=Et9gd7otqj8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/197084.Are_You_My_Mother_,1960.0,174204.0,1960.0,1,1,1960.0
"Are You There God? It’s Me, Margaret",Judy Blume,3.95,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=PVSYMtZcpWgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/37732.Are_You_There_God_It_s_Me_Margaret,,,,0,1,
"Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante, #1)",Benjamin Alire Sáenz,4.29,Young Adult Fiction,10.87,EUR,http://books.google.com/books/content?id=hfAigqVXjAcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/12000020-aristotle-and-dante-discover-the-secrets-of-the-universe,,,,1,3,
Around the World in Eighty Days,Jules Verne,4.11,Fiction,1.99,EUR,http://books.google.com/books/content?id=AhVdEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/54479.Around_the_World_in_Eighty_Days,,,,1,1,
"Artemis Fowl (Artemis Fowl, #1)",Eoin Colfer,3.82,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=aNIjFj0DyckC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/249747.Artemis_Fowl,2001.0,386923.0,2001.0,0,0,2001.0
"As Good As Dead (A Good Girl's Guide to Murder, #3)",Holly  Jackson,4.11,Young Adult Fiction,8.99,NAN,http://books.google.com/books/content?id=Vh8YEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/56905097-as-good-as-dead,,,,1,1,
As I Lay Dying,William Faulkner,3.72,Fiction,8.99,EUR,http://books.google.com/books/content?id=dIahmzXpEEQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/77013.As_I_Lay_Dying,1930.0,103547.0,1930.0,0,0,1930.0
Ask for Andrea,Noelle W. Ihli,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=9sJVEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/60168787-ask-for-andrea,,,,1,1,
"Assassin's Apprentice (Farseer Trilogy, #1)",Robin Hobb,4.14,Fiction,18.78,EUR,http://books.google.com/books/content?id=bjWOAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/77197.Assassin_s_Apprentice,1995.0,132777.0,1995.0,1,1,1995.0
Atlas Shrugged,Ayn Rand,3.69,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/662.Atlas_Shrugged,,,,0,0,
Atonement,Ian McEwan,3.95,Fiction,8.99,NAN,http://books.google.com/books/content?id=d3fo20vUHekC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/6867.Atonement,2001.0,347006.0,2001.0,0,1,2001.0
Audition,Ryū Murakami,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=m3oqAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/3392668-audition,,,,1,1,
Babel,R.F. Kuang,4.11,Fiction,6.99,EUR,http://books.google.com/books/content?id=YMpQEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/57945316-babel,,,,1,1,
"Bared to You (Crossfire, #1)",Sylvia Day,4.19,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/20448515-bared-to-you,2012.0,222678.0,2012.0,1,1,2012.0
Battle Royale,Koushun Takami,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=KnCTngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/57891.Battle_Royale,,,,1,1,
Beach Music,Pat Conroy,4.13,Fiction,12.99,EUR,http://books.google.com/books/content?id=IznJD-d7wPUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/16729.Beach_Music,1975.0,33220.0,1975.0,1,1,1975.0
Beach Read,Emily Henry,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=lxGuDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/52867387-beach-read,,,,1,1,
"Beastly (Beastly, #1)",Alex Flinn,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=qVXwRwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/544891.Beastly,,,,1,1,
"Beautiful Creatures (Caster Chronicles, #1)",Kami Garcia,3.77,Young Adult Fiction,7.99,EUR,http://books.google.com/books/content?id=ubc5AQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6304335-beautiful-creatures,,,,0,0,
"Beautiful Disaster (Beautiful, #1)",Jamie McGuire,4.0,Fiction,8.99,NAN,,https://www.goodreads.com/book/show/11505797-beautiful-disaster,2011.0,418309.0,2011.0,0,1,2011.0
Beauty: A Retelling of the Story of Beauty and the Beast,Robin McKinley,4.05,Young Adult Fiction,8.99,EUR,http://books.google.com/books/content?id=o7O_7PAEgOIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/41424.Beauty,1978.0,54512.0,1978.0,1,1,1978.0
Because of Winn-Dixie,Kate DiCamillo,4.11,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=ddRIAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/357664.Because_of_Winn_Dixie,,,,1,1,
Becoming,Michelle Obama,4.11,Biography & Autobiography,5.1,EUR,http://books.google.com/books/content?id=rMGoDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/38746485-becoming,,,,1,1,
Before I Fall,Lauren Oliver,3.92,Fiction,3.49,EUR,http://books.google.com/books/content?id=yzoUcIuczs8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6482837-before-i-fall,2010.0,220160.0,2010.0,0,0,2010.0
Before I Go to Sleep,S.J. Watson,3.9,Identity (Psychology),8.99,NAN,http://books.google.com/books/content?id=izKWMgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/9736930-before-i-go-to-sleep,2011.0,180896.0,2011.0,0,0,2011.0
Behind Closed Doors,B.A. Paris,3.97,Fiction,8.99,NAN,http://books.google.com/books/content?id=lFaTDAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/29437949-behind-closed-doors,2016.0,57865.0,2016.0,0,1,2016.0
"Being a Witch, and Other Things I Didn't Ask For",Sara Pascoe,4.11,Young Adult Fiction,8.99,NAN,http://books.google.com/books/content?id=1-y1nQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/34186576-being-a-witch-and-other-things-i-didn-t-ask-for,,,,1,1,
Bel Canto,Ann Patchett,3.94,Fiction,9.99,EUR,http://books.google.com/books/content?id=mDURpw3IjOIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5826.Bel_Canto,2001.0,192330.0,2001.0,0,0,2001.0
"Beloved (Beloved Trilogy, #1)",Toni Morrison,3.98,Fiction,3.99,EUR,http://books.google.com/books/content?id=I8SCD9KZv2EC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6149.Beloved,,,,0,1,
Beowulf,Beowulf Poet,3.5,Poetry,2.72,EUR,http://books.google.com/books/content?id=kC5zBwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/52357.Beowulf,,,,0,0,
"Betrayed (House of Night, #2)",P.C. Cast,4.11,Young Adult Fiction,10.83,EUR,http://books.google.com/books/content?id=_6GePgDGGK0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/676924.Betrayed,,,,1,1,
"Better Than the Movies (Better Than the Movies, #1)",Lynn Painter,4.11,Fiction,9.99,EUR,http://books.google.com/books/content?id=sxnIEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/55710822-better-than-the-movies,,,,1,1,
Between Shades of Gray,Ruta Sepetys,4.36,Young Adult Fiction,7.99,EUR,http://books.google.com/books/content?id=-r4RVXxjSJoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7824322-between-shades-of-gray,2011.0,87718.0,2011.0,1,3,2011.0
Big Little Lies,Liane Moriarty,4.31,Fiction,8.99,EUR,http://books.google.com/books/content?id=xOaKAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/33516773-big-little-lies,2014.0,306186.0,2014.0,1,3,2014.0
"Bitten (Otherworld, #1)",Kelley Armstrong,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=SQNuAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/11918.Bitten,,,,1,1,
Black Beauty,Anna Sewell,4.0,Juvenile Fiction,3.99,EUR,http://books.google.com/books/content?id=WDXKDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3685.Black_Beauty,1877.0,183255.0,1877.0,0,1,1877.0
Bleak House,Charles Dickens,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=uBpaEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/31242.Bleak_House,,,,1,1,
Blindness,José Saramago,4.18,Drama,8.99,NAN,http://books.google.com/books/content?id=9ab5g1_ghuQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/40495148-blindness,,,,1,1,
"Blood Meridian, or, the Evening Redness in the West",Cormac McCarthy,4.15,Fiction,13.15,EUR,http://books.google.com/books/content?id=s-QzccStux4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/394535.Blood_Meridian_or_the_Evening_Redness_in_the_West,,,,1,1,
"Blood Promise (Vampire Academy, #4)",Richelle Mead,4.3,Fiction,8.99,NAN,http://books.google.com/books/content?id=fo_TXENidlUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/5996153-blood-promise,2009.0,231853.0,2009.0,1,3,2009.0
Blood River: A Journey to Africa’s Broken Heart,Tim Butcher,3.98,Travel,10.99,EUR,http://books.google.com/books/content?id=OBT3Ajh7aG4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2184798.Blood_River,,,,0,1,
"Bloodlines (Bloodlines, #1)",Richelle Mead,4.22,Literary Criticism,8.99,NAN,http://books.google.com/books/content?id=NkVjJ7pQZboC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/8709527-bloodlines,2011.0,140599.0,2011.0,1,1,2011.0
"Blue Bloods (Blue Bloods, #1)",Melissa de la Cruz,3.68,Fiction,0.49,EUR,http://books.google.com/books/content?id=IA7DDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/872333.Blue_Bloods,2006.0,116687.0,2006.0,0,0,2006.0
Brave New World,Aldous Huxley,3.99,Fiction,8.99,NAN,http://books.google.com/books/content?id=3PabEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5129.Brave_New_World,1932.0,1022601.0,1932.0,0,1,1932.0
Breakfast at Tiffany’s and Three Stories,Truman Capote,3.85,Fiction,9.09,EUR,http://books.google.com/books/content?id=UwWWh1WLn9EC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/251688.Breakfast_at_Tiffany_s_and_Three_Stories,,,,0,0,
Breakfast of Champions,Kurt Vonnegut Jr.,4.06,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/4980.Breakfast_of_Champions,1973.0,178154.0,1973.0,1,1,1973.0
"Breaking Dawn (The Twilight Saga, #4)",Stephenie Meyer,4.11,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/1162543.Breaking_Dawn,,,,1,1,
Brideshead Revisited,Evelyn Waugh,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=6o5cDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/30933.Brideshead_Revisited,,,,1,1,
Bridge to Terabithia,Katherine Paterson,4.06,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=huL_On7RAhAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/40940121-bridge-to-terabithia,1977.0,337644.0,1977.0,1,1,1977.0
"Bridget Jones’s Diary (Bridget Jones, #1)",Helen Fielding,3.81,Fiction,15.99,EUR,http://books.google.com/books/content?id=dF4TEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/227443.Bridget_Jones_s_Diary,,,,0,0,
"Brisingr (The Inheritance Cycle, #3)",Christopher Paolini,4.03,Young Adult Fiction,8.99,NAN,http://books.google.com/books/content?id=EZqODQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/2248573.Brisingr,2008.0,211645.0,2008.0,1,1,2008.0
"Burned (House of Night, #7)",P.C. Cast,4.11,Juvenile Fiction,5.49,EUR,http://books.google.com/books/content?id=MUbTdPqcutwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6917952-burned,,,,1,1,
Bury My Heart at Wounded Knee: An Indian History of the American West,Dee Brown,4.21,History,8.99,NAN,http://books.google.com/books/content?id=gmcrDcOyioQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/76401.Bury_My_Heart_at_Wounded_Knee,1970.0,40565.0,1970.0,1,1,1970.0
"Call Me By Your Name (Call Me By Your Name, #1)",André Aciman,4.11,Fiction,5.46,EUR,http://books.google.com/books/content?id=ar4j52mEdLoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/36336078-call-me-by-your-name,,,,1,1,
Candide,Voltaire,3.76,Unknown,8.99,NAN,http://books.google.com/books/content?id=kzN0vgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/19380.Candide,1759.0,151471.0,1759.0,0,0,1759.0
"Cannery Row (Cannery Row, #1)",John Steinbeck,4.11,History,8.99,NAN,http://books.google.com/books/content?id=fc4PAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/4799.Cannery_Row,,,,1,1,
"Captive in the Dark (The Dark Duet, #1)",C.J. Roberts,4.01,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/12513614-captive-in-the-dark,2011.0,55542.0,2011.0,0,1,2011.0
"Caraval (Caraval, #1)",Stephanie Garber,4.11,Young Adult Fiction,9.27,EUR,http://books.google.com/books/content?id=2ywKDAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/27883214-caraval,,,,1,1,
Carrie,Stephen        King,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=gm1_ZjzjEboC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10592.Carrie,,,,1,1,
"Carry On (Simon Snow, #1)",Rainbow Rowell,4.11,Young Adult Fiction,11.99,EUR,http://books.google.com/books/content?id=DLxtCQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/32768522-carry-on,,,,1,1,
Catch-22,Joseph Heller,3.99,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/168668.Catch_22,1961.0,563265.0,1961.0,0,1,1961.0
"Catching Fire (The Hunger Games, #2)",Suzanne Collins,4.35,Fiction,7.77,EUR,http://books.google.com/books/content?id=rBjcAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6148028-catching-fire,2009.0,1831039.0,2009.0,1,3,2009.0
Cat’s Cradle,Kurt Vonnegut Jr.,4.15,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/135479.Cat_s_Cradle,,,,1,1,
"Champion (Legend, #3)",Marie Lu,4.37,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=2EUtoAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/14290364-champion,2013.0,114623.0,2013.0,1,3,2013.0
"Charlie and the Chocolate Factory (Charlie Bucket, #1)",Roald Dahl,4.17,Accelerated Readers,8.99,NAN,http://books.google.com/books/content?id=7tYWAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/6310.Charlie_and_the_Chocolate_Factory,,,,1,1,
Charlotte’s Web,E.B. White,4.21,Juvenile Fiction,6.29,EUR,http://books.google.com/books/content?id=bQKCBgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/24178.Charlotte_s_Web,,,,1,1,
Chasing the Devil: The Search for Africa's Fighting Spirit,Tim Butcher,4.11,Travel,14.99,EUR,http://books.google.com/books/content?id=JyOSugSth-gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7940583-chasing-the-devil,,,,1,1,
Childhood’s End,Arthur C. Clarke,4.11,Human-Alien Encounters,8.99,NAN,,https://www.goodreads.com/book/show/414999.Childhood_s_End,,,,1,1,
"Chocolat (Chocolat, #1)",Joanne Harris,3.95,Unknown,8.99,NAN,http://books.google.com/books/content?id=-wIcGQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/47401.Chocolat,1998.0,84770.0,1998.0,0,1,1998.0
Choke,Chuck Palahniuk,3.69,Fiction,8.99,EUR,http://books.google.com/books/content?id=O0oakuMkZdUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/29059.Choke,2001.0,154643.0,2001.0,0,0,2001.0
"Chosen (House of Night, #3)",P.C. Cast,4.11,Juvenile Fiction,4.49,EUR,http://books.google.com/books/content?id=Gjvj7-ZfW_EC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/1326258.Chosen,,,,1,1,
Christy,Catherine Marshall,4.2,Unknown,8.99,NAN,http://books.google.com/books/content?id=wGP_kQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/35879889-christy,1967.0,37963.0,1967.0,1,1,1967.0
"Cinder (The Lunar Chronicles, #1)",Marissa Meyer,4.12,Juvenile Fiction,8.99,EUR,http://books.google.com/books/content?id=AwWIIQPRkGAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/36381037-cinder,2012.0,427663.0,2012.0,1,1,2012.0
Circe,Madeline Miller,4.22,Young Adult Fiction,6.58,EUR,http://books.google.com/books/content?id=dyikEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/35959740-circe,,,,1,1,
"City of Ashes (The Mortal Instruments, #2)",Cassandra Clare,4.21,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=GVPGAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/1582996.City_of_Ashes,2008.0,541117.0,2008.0,1,1,2008.0
"City of Bones (The Mortal Instruments, #1)",Cassandra Clare,4.07,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=gv02GL9CgdQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/256683.City_of_Bones,2007.0,1154031.0,2007.0,1,1,2007.0
